代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
1103,嘉泥,2013/11/01,2.33,2.49,1.75,1.79,1.12,77.19
1104,環泥,2013/11/01,3.08,2.08,1.88,1.97,1.16,74.86
1108,幸福,2013/11/01,2.29,2.74,2.43,2.28,1.35,73.58
1109,信大,2013/11/01,1.77,2.2,2.34,1,0.88,86.49
1110,東泥,2013/11/01,0.72,1.38,0.95,0.99,0.64,90.92
1201,味全,2013/11/01,2.37,3.15,3.01,2.42,2.41,72.97
1203,味王,2013/11/01,2.68,3.66,3.45,2,1.88,73.41
1210,大成,2013/11/01,4.26,3.37,2.34,2.24,2.42,55.55
1213,大飲,2013/11/01,1.8,0.74,0,0,0,72.13
1215,卜蜂,2013/11/01,3.65,4.44,1.26,0.91,1.54,51.06
1216,統一,2013/11/01,1.28,1.64,1.79,1.55,1.62,84.09
1217,愛之味,2013/11/01,5.05,4.66,2.32,2.75,3.11,38.62
1218,泰山,2013/11/01,4.53,4.03,4.71,1.63,1.27,52.26
1219,福壽,2013/11/01,1.06,2.07,1.14,1.54,1.72,81.28
1220,台榮,2013/11/01,3.6,4.89,4.35,2.78,0.45,72.19
1225,福懋油,2013/11/01,2.83,3.94,0.87,1.77,3.34,68.46
1227,佳格,2013/11/01,1.76,2.14,1.04,1.46,1.34,80.6
1229,聯華,2013/11/01,2.6,3.11,1.78,0.98,0.71,73.69
1231,聯華食,2013/11/01,3.93,3.42,1.17,3.06,0,68.07
1232,大統益,2013/11/01,1.94,1.38,1.71,0.49,1.21,78.15
1233,天仁,2013/11/01,6.28,8.67,6.4,1.54,3.02,58.07
1234,黑松,2013/11/01,2.12,3.37,2.32,3.14,3.05,77.65
1235,興泰,2013/11/01,1.09,3.21,1.68,0,3.32,82.15
1236,宏亞,2013/11/01,1.7,2.66,1.4,1.31,0,81.15
1256,鮮活果汁-KY,2013/11/01,3.75,8.64,11.54,7.83,0,50.16
1259,安心,2013/11/01,3.17,4.89,5.3,2.35,2.57,62.4
1301,台塑,2013/11/01,1.83,1.73,1.19,0.73,0.73,82.47
1303,南亞,2013/11/01,1.93,1.74,1.15,0.78,0.76,82.97
1304,台聚,2013/11/01,4.09,2.99,1.46,0.84,1.34,58.11
1305,華夏,2013/11/01,2.84,2.74,3.02,1.28,1.85,70.57
1307,三芳,2013/11/01,1.72,2.21,1.44,0.72,0.48,82.92
1308,亞聚,2013/11/01,4.67,2.84,2.06,1.33,0.39,49.35
1309,台達化,2013/11/01,4.31,3.76,1.5,1.76,1.73,52.7
1310,台苯,2013/11/01,5.39,5.1,3.65,2.43,2.61,38.6
1312,國喬,2013/11/01,2.13,2.73,2.46,1.56,1.46,73.15
1313,聯成,2013/11/01,4.26,4.04,1.59,1.3,1.16,68.09
1314,中石化,2013/11/01,5.81,4.82,1.74,1.16,1,35.08
1315,達新,2013/11/01,2.59,2.21,1.3,1.87,0.84,81.72
1316,上曜,2013/11/01,7.06,7.61,3.1,0.72,1.75,50.98
1319,東陽,2013/11/01,2.1,3.35,2.31,2.01,1.62,76.47
1321,大洋,2013/11/01,6.4,8.34,5.77,3.98,4.03,59.15
1323,永裕,2013/11/01,4.11,9.13,3.66,5.28,4.43,48.94
1324,地球,2013/11/01,3.33,3.11,2.53,2.58,1.07,63.44
1325,恒大,2013/11/01,3.75,1.95,3.31,3.27,0,67.36
1326,台化,2013/11/01,1.14,1.1,0.89,0.59,0.56,88.51
1336,台翰,2013/11/01,8.1,6.8,3.71,2.24,4.42,50.82
1337,再生-KY,2013/11/01,3.01,3.08,6.01,1.96,3.06,70.71
1338,廣華-KY,2013/11/01,4.54,6.2,5.45,8.95,0,60.33
1339,昭輝,2013/11/01,3.74,3.21,0,2.07,0,81.44
1402,遠東新,2013/11/01,0.95,0.98,0.82,0.73,0.49,90.54
1409,新纖,2013/11/01,4.11,3.86,2,1.21,0.9,61.73
1410,南染,2013/11/01,4.1,6.2,2.72,2.84,0.92,60.53
1413,宏洲,2013/11/01,6.35,5.16,3.74,3.51,1.07,52.79
1414,東和,2013/11/01,5.77,5.13,3.9,1.91,1.23,46.91
1416,廣豐,2013/11/01,3.49,4.72,3.06,1.8,0.51,63.76
1417,嘉裕,2013/11/01,5.99,5.61,3.39,1.92,1.68,44.44
1418,東華,2013/11/01,6.4,8.64,4.77,0.54,2.09,50.74
1419,新紡,2013/11/01,2.1,2.56,1.74,0.67,1.47,80.61
1423,利華,2013/11/01,6.25,6.25,2.7,4.97,2.57,50.81
1432,大魯閣,2013/11/01,3.4,2.59,1.22,2.38,2.63,68.87
1434,福懋,2013/11/01,2.02,2.15,1.62,1,1.28,82.16
1435,中福,2013/11/01,5.95,6.03,2.41,1.57,0.62,52.22
1436,華友聯,2013/11/01,2.2,2.66,1.44,2.28,2.94,81.78
1437,勤益控,2013/11/01,5.33,6.95,3.1,2.03,1.3,55.64
1438,三地開發,2013/11/01,5.74,6.27,3.24,3.4,2.66,63.07
1439,雋揚,2013/11/01,3.64,1.75,1.26,0.66,1.03,62.97
1440,南紡,2013/11/01,2.6,2.49,2,1.1,1.29,77.9
1441,大東,2013/11/01,7.12,5.81,5.33,1.33,5.87,43.29
1442,名軒,2013/11/01,5.45,4.82,2.89,2.33,3.11,67.86
1443,立益物流,2013/11/01,4.4,2.77,3.62,1.98,3.26,67.56
1444,力麗,2013/11/01,4.8,3.51,1.36,1.85,1.64,61.52
1445,大宇,2013/11/01,6.35,6.3,5.93,3.88,2.58,51.2
1446,宏和,2013/11/01,3.48,4.08,1.73,3.98,2.56,72.37
1447,力鵬,2013/11/01,2.9,3.09,2.48,2.13,0.8,73.92
1449,佳和,2013/11/01,4.14,4.76,2.69,1.52,0.66,70.19
1451,年興,2013/11/01,3.54,3.96,3.81,1.76,1.29,64.04
1452,宏益,2013/11/01,5.8,6.9,6.68,4.26,4.72,41.2
1453,大將,2013/11/01,4.39,2.6,1.27,0.98,0,76.29
1454,台富,2013/11/01,4.26,3.7,4.14,5.68,1.9,64.23
1455,集盛,2013/11/01,5.11,4.1,3.28,1.35,1.27,60.31
1456,怡華,2013/11/01,1.74,2.69,1.94,1.71,0.66,84.65
1457,宜進,2013/11/01,5.16,5.15,4.74,2.77,0.82,52.3
1459,聯發,2013/11/01,2.06,2.08,1.72,2.45,2.96,75.55
1460,宏遠,2013/11/01,4.76,4.71,3.57,1.8,2.44,66.07
1463,強盛,2013/11/01,5.23,4.75,6.46,5.53,0.49,59.69
1464,得力,2013/11/01,2.9,5.53,4.4,1.65,0.8,71.1
1465,偉全,2013/11/01,5.06,4.63,5.23,1.63,3.12,51.31
1466,聚隆,2013/11/01,6.22,7.85,4.32,5.43,3.69,43.02
1467,南緯,2013/11/01,6.5,7.38,6.99,3.07,2,45.17
1468,昶和,2013/11/01,0.33,0.37,0,0,0,97.1
1470,大統新創,2013/11/01,3.71,5.1,6.23,3.02,3.03,73.16
1471,首利,2013/11/01,5.26,4.01,2.63,2.45,0.4,39.93
1472,三洋實業,2013/11/01,5.77,8.21,3.54,7.44,2.41,55.14
1473,台南,2013/11/01,3.27,4.27,4.25,2.78,3.11,52.53
1474,弘裕,2013/11/01,6.46,6.51,3.37,3.49,4.59,51.19
1475,業旺,2013/11/01,0.67,0.71,0,0,0,95.05
1476,儒鴻,2013/11/01,5.94,7.87,5.81,2.7,2.86,65.55
1477,聚陽,2013/11/01,8.49,10.1,8.43,6.2,5.36,36.98
1503,士電,2013/11/01,2.11,1.79,1.25,1.17,1.4,78.43
1504,東元,2013/11/01,2.8,3.85,2.92,2.25,1.18,72.22
1506,正道,2013/11/01,6.46,7.95,5.47,3.14,2.87,43.37
1512,瑞利,2013/11/01,3.92,4.16,1.33,3.42,0.46,67.6
1513,中興電,2013/11/01,4.91,4.56,3.18,2.34,1.9,51.52
1514,亞力,2013/11/01,6.34,6.01,6.1,4.08,2.6,45.43
1515,力山,2013/11/01,3.42,5.42,7.74,2.22,0.98,59.27
1516,川飛,2013/11/01,6.32,0,3.89,6.71,8.13,11.47
1517,利奇,2013/11/01,6.74,6.53,4.54,0.83,2.99,34.1
1519,華城,2013/11/01,3.17,3.69,1.33,1.48,0.97,65.14
1521,大億,2013/11/01,2.99,4.43,2.67,2.85,3.87,68.37
1522,堤維西,2013/11/01,4.85,4.11,1.66,0.69,3.04,57.96
1524,耿鼎,2013/11/01,5.41,7.11,5.13,3.86,1.98,42.86
1525,江申,2013/11/01,1.58,2.33,1.3,1,2.74,76.81
1526,日馳,2013/11/01,5.32,10.88,7.13,5.2,1.78,41.72
1527,鑽全,2013/11/01,4.99,3.92,4.85,1.29,2.81,35.98
1528,恩德,2013/11/01,7.69,8.64,2.87,2.89,1.82,47.12
1529,樂事綠能,2013/11/01,9.81,8.78,4.83,4.6,1.65,39.91
1530,亞崴,2013/11/01,3.16,1.92,1.55,1.29,1.8,66.11
1531,高林股,2013/11/01,5.53,5.36,4.89,2.53,2.77,49.07
1532,勤美,2013/11/01,3.99,4.44,3.15,2.64,1.54,72.13
1533,車王電,2013/11/01,3.08,3.25,4.67,7.5,4.71,53.03
1535,中宇,2013/11/01,1.89,2.46,1.91,0.64,0.69,71.95
1536,和大,2013/11/01,4.29,5.7,3.35,3.61,4.01,48.42
1537,廣隆,2013/11/01,7.12,10.94,5.72,5.72,2.26,42.83
1538,正峰,2013/11/01,8.6,7.64,3.33,2.05,1.7,36.65
1539,巨庭,2013/11/01,3.03,4.2,2.31,5.38,0,66.05
1540,喬福,2013/11/01,6.81,7.21,4.17,0.81,0.94,40.83
1541,錩泰,2013/11/01,1.59,1.51,1.29,1.78,1.12,80.88
1558,伸興,2013/11/01,11.42,13.7,7.72,11.92,6.45,13.74
1560,中砂,2013/11/01,5.12,8.93,6.97,4.41,3.15,46.84
1565,精華,2013/11/01,15.43,20.11,4.63,5.51,1.79,26.67
1568,倉佑,2013/11/01,4.75,7.14,4.63,5.09,5.07,63.71
1569,濱川,2013/11/01,5.86,7.68,5.32,4.27,2.07,45.01
1570,力肯,2013/11/01,8.01,5.96,9.13,12.08,3.45,34.48
1580,新麥,2013/11/01,6.7,7.52,3.74,4.63,11.95,41.41
1582,信錦,2013/11/01,3.88,4.45,4.09,3.46,3.62,45.23
1583,程泰,2013/11/01,1.6,1.13,0.44,1.42,0.92,84.76
1584,精剛,2013/11/01,9.91,7.82,2.18,3.2,1.09,41.16
1586,和勤,2013/11/01,8.57,9.19,3.09,6.14,3.93,50.82
1587,吉茂,2013/11/01,3.44,8.26,7.48,4.03,8.06,63.57
1589,永冠-KY,2013/11/01,4.25,8.98,7.15,4.91,1.85,62.27
1590,亞德客-KY,2013/11/01,4.08,9.31,4.03,4.29,4,67.55
1591,駿吉-KY,2013/11/01,3.75,6.65,4.01,0,7.62,68.68
1593,祺驊,2013/11/01,7.07,20.17,9.7,4.98,10.15,17.14
1595,川寶,2013/11/01,5.95,8.5,7.43,0,2.53,47.3
1597,直得,2013/11/01,10.28,18.31,9.89,4.8,0,25.65
1598,岱宇,2013/11/01,0.77,0.94,0.76,1.01,0,94.11
1599,宏佳騰,2013/11/01,2.08,2.27,4.86,1.78,4.38,64.99
1603,華電,2013/11/01,2.81,3.38,2.43,1,2.05,72.9
1604,聲寶,2013/11/01,5.57,6.57,3.9,2.91,2.23,44.38
1605,華新,2013/11/01,5.27,4.87,2.71,1.68,1.32,57.79
1608,華榮,2013/11/01,4.31,3.96,1.79,1.67,1.95,62.88
1609,大亞,2013/11/01,7.95,6.43,4.26,3.67,2.61,35.47
1611,中電,2013/11/01,3.78,4.84,4.25,2.73,1.53,64.5
1612,宏泰,2013/11/01,4.65,5.02,2.18,0.65,0.83,54.84
1614,三洋電,2013/11/01,3.51,4.8,3.39,4.26,1.3,74.59
1615,大山,2013/11/01,2.23,4.41,1.75,0.54,0.87,77.65
1616,億泰,2013/11/01,4.68,6.42,2.51,1.38,1.26,59.09
1617,榮星,2013/11/01,2.52,3.71,1.04,1.9,3.23,77.14
1618,合機,2013/11/01,5.56,5.39,2.81,2.02,1.14,55.67
1626,艾美特-KY,2013/11/01,3.32,5.54,5.79,2.17,2.15,70.5
1701,中化,2013/11/01,5.93,4.02,3.11,1.1,1.76,38.29
1702,南僑,2013/11/01,2.81,3.2,2.38,3.07,1.19,70.01
1707,葡萄王,2013/11/01,5.11,9.11,5.53,7.39,6.25,42.53
1708,東鹼,2013/11/01,4.14,2.91,1.51,2.62,1.14,51.74
1709,和益,2013/11/01,5.28,5.62,3.83,2.71,2.76,65.1
1710,東聯,2013/11/01,2,2.27,1.33,0.92,1.23,70.97
1711,永光,2013/11/01,5.19,6.04,3.91,2.01,3,49.85
1712,興農,2013/11/01,7.2,8.18,6.26,4.89,3.16,31.64
1713,國化,2013/11/01,6.94,5.13,6.26,4.22,4.35,50.8
1714,和桐,2013/11/01,6.7,5.85,2.21,2.39,1.82,49.42
1717,長興,2013/11/01,3.94,3.87,2.57,1.51,0.81,70.7
1718,中纖,2013/11/01,4.2,3.64,2.13,1.39,0.77,56.99
1720,生達,2013/11/01,2.75,5.22,1.92,1.91,3.45,58.3
1721,三晃,2013/11/01,7.19,5.91,6.28,3.42,3.29,31.19
1722,台肥,2013/11/01,2.42,2.32,2.66,1.35,1.66,71.42
1723,中碳,2013/11/01,4.47,6.9,3.9,2.32,0.38,57.86
1725,元禎,2013/11/01,0.62,0.47,0,0.4,0.89,94.47
1726,永記,2013/11/01,2.46,2.11,1.09,0.47,1.13,80.33
1727,中華化,2013/11/01,5.01,4.2,3.14,0.66,0,50.45
1730,花仙子,2013/11/01,5.26,5.49,7.11,1.2,0,57.56
1731,美吾華,2013/11/01,5.71,6.51,3.42,1.93,1.41,44.34
1732,毛寶,2013/11/01,4.61,4.81,1.25,1.73,2.27,52.78
1733,五鼎,2013/11/01,4.14,4.89,4.1,2.63,0.81,40.75
1734,杏輝,2013/11/01,4.71,4.99,3.54,4.42,4.28,29.01
1735,日勝化,2013/11/01,3.87,3.71,2.83,1.31,0.83,67.91
1736,喬山,2013/11/01,2.4,2.74,1.01,1.36,0.41,85.46
1737,臺鹽,2013/11/01,2.96,2.14,1.76,1.97,0.6,51.07
1742,台蠟,2013/11/01,5.1,2.83,0,2.26,0,52.59
1752,南光,2013/11/01,5.06,2.5,3.53,2.65,1.02,57.57
1760,寶齡富錦,2013/11/01,8.67,11.28,8.31,2.91,3.83,29.94
1762,中化生,2013/11/01,4.65,5.34,3.2,2.65,0,49.62
1773,勝一,2013/11/01,2.82,4.68,3.91,1.98,2.09,67.72
1776,展宇,2013/11/01,2.8,6.04,6.83,6.29,4.71,62.79
1777,生泰,2013/11/01,10.69,8.78,0,0,0,50.35
1781,合世,2013/11/01,5.83,9.89,5.83,5.37,9.1,18.42
1783,和康生,2013/11/01,3.93,11.16,4.52,0,1.38,63.48
1784,訊聯,2013/11/01,8.29,11.79,7.9,8.23,3.73,14.92
1785,光洋科,2013/11/01,6.62,5.34,3.87,1.92,1.34,34.11
1786,科妍,2013/11/01,4.93,8.54,2.45,1.41,2.31,62.63
1788,杏昌,2013/11/01,7.09,9.98,6.85,6.45,0,20.95
1789,神隆,2013/11/01,2.02,2.27,2.1,1.31,1.31,82.73
1795,美時,2013/11/01,8.37,15.16,10.98,1.29,4.59,20.62
1799,易威,2013/11/01,5.91,4.55,6.34,0,1.72,36.67
1802,台玻,2013/11/01,1.45,1.55,1.38,0.84,0.84,87.79
1805,寶徠,2013/11/01,3.51,7.91,2.41,4.95,5.76,56.75
1806,冠軍,2013/11/01,3.76,3.49,2.43,2.66,1.43,57
1808,潤隆,2013/11/01,4.46,2.65,2.95,2,1.53,64.74
1809,中釉,2013/11/01,3.35,3.3,1.82,2.82,1.38,53.97
1810,和成,2013/11/01,3.62,4.89,2.35,2.85,2.13,60.75
1813,寶利徠,2013/11/01,7.79,7.29,7.25,5.78,4.04,27.17
1815,富喬,2013/11/01,5.37,5.01,2.82,0.65,2.12,46.75
1817,凱撒衛,2013/11/01,4.68,4.71,4.8,3.1,7.24,57.32
1903,士紙,2013/11/01,2.31,3.06,2.04,0.82,2.04,79.29
1904,正隆,2013/11/01,4.11,4.51,2.4,1.25,2,62
1905,華紙,2013/11/01,3.72,2.97,2.44,0.93,0.58,73.26
1906,寶隆,2013/11/01,3.44,3.2,2.56,0.44,0.61,73.2
1907,永豐餘,2013/11/01,2.62,2.02,1.5,0.94,0.76,78.95
1909,榮成,2013/11/01,4.1,5.33,1.96,2.69,1.19,63.93
2002,中鋼,2013/11/01,4.39,2.78,1.02,0.64,0.36,54.36
2006,東和鋼鐵,2013/11/01,2.28,1.91,1.37,1.03,0.99,70.93
2007,燁興,2013/11/01,5.84,6.57,4.4,0.95,2.54,39.35
2008,高興昌,2013/11/01,2.93,3.25,1.93,1.35,0.86,75.32
2009,第一銅,2013/11/01,3.29,2.94,2.16,0.57,0.94,59.39
2010,春源,2013/11/01,5.12,4.78,3.4,1.99,1.82,62.6
2012,春雨,2013/11/01,2.79,4.58,4.09,3.75,5.39,63.58
2013,中鋼構,2013/11/01,2.57,3.26,1.41,0.61,0.93,68.63
2014,中鴻,2013/11/01,5.5,4.29,2.05,0.97,0.93,49.34
2015,豐興,2013/11/01,1.99,3.41,2.59,2,1.74,82.51
2017,官田鋼,2013/11/01,4.26,4.58,1.89,1.45,0.88,45.51
2020,美亞,2013/11/01,3.51,4.33,3.37,2.09,2.37,62.43
2022,聚亨,2013/11/01,7.54,5.84,4.1,2.98,1.54,38.06
2023,燁輝,2013/11/01,4.3,3.7,1.93,1.21,1.17,62.74
2024,志聯,2013/11/01,8.52,5.66,3.18,2.51,2.48,38.67
2025,千興,2013/11/01,8.51,5.54,3.3,2.15,0.88,31.2
2027,大成鋼,2013/11/01,5.03,4.43,1.6,2.01,1.22,53.66
2028,威致,2013/11/01,8.32,6.71,5.86,0.52,1.39,38.75
2029,盛餘,2013/11/01,3.62,3.12,2.01,0.57,1.19,70.32
2030,彰源,2013/11/01,4.55,4.3,1.69,1.73,1.61,53
2031,新光鋼,2013/11/01,5.25,4.9,4.17,1.75,2.04,35.42
2032,新鋼,2013/11/01,5.84,5.96,4.64,2.12,0,48.23
2033,佳大,2013/11/01,3.21,4.18,2.46,3.28,10.13,50.39
2034,允強,2013/11/01,6.6,5.72,3.24,1.49,1.48,38.1
2035,唐榮,2013/11/01,0.72,0.68,0.58,0.2,0.48,93.13
2038,海光,2013/11/01,4.66,3.2,3.23,0.37,1.66,64.19
2049,上銀,2013/11/01,4.7,6.83,5.73,1.95,3.22,58.75
2059,川湖,2013/11/01,4.72,10.46,3.63,4.45,2.71,63.51
2061,風青,2013/11/01,5.27,8.87,3.82,3.4,6.86,60.19
2062,橋椿,2013/11/01,3.28,6.14,3.46,2.95,3.4,73.14
2063,世鎧,2013/11/01,8.85,6.74,6.19,8.51,6.39,37.5
2064,晉椿,2013/11/01,0.7,0.63,0,0,0,97.25
2065,世豐,2013/11/01,0,0.68,4.15,2.35,3.33,87.28
2066,世德,2013/11/01,1.8,7.51,0,0,0,80.38
2067,嘉鋼,2013/11/01,4.97,4.15,11.74,5.47,0,67.49
2101,南港,2013/11/01,3.98,4.17,1.87,1.46,1.63,60.3
2102,泰豐,2013/11/01,5.73,5.96,3.68,3.96,1.65,44.97
2103,台橡,2013/11/01,2.7,2.72,1.37,2.51,0.81,66.49
2104,國際中橡,2013/11/01,4.06,5.15,2.65,2.53,1.47,57.3
2105,正新,2013/11/01,1.53,1.8,1.4,1.11,1.24,85.57
2106,建大,2013/11/01,1.42,1.82,2.17,1.27,1.52,80.7
2107,厚生,2013/11/01,4.68,4.33,2.17,1.68,2.33,44.5
2108,南帝,2013/11/01,4.25,5.18,2.91,2.94,2.19,64.67
2109,華豐,2013/11/01,6.33,6.42,3.84,2.95,2.79,59.36
2114,鑫永銓,2013/11/01,7.32,9.3,5.1,2.31,1.52,55.23
2201,裕隆,2013/11/01,1.48,1.81,1.35,1.01,0.94,77.7
2204,中華,2013/11/01,1.24,1.61,1.42,1.1,1.07,82.83
2206,三陽工業,2013/11/01,1.05,1.58,1.16,0.79,1.19,89.66
2207,和泰車,2013/11/01,1.76,2.22,3.17,2.51,1.38,85.48
2208,台船,2013/11/01,5.39,3.71,1.56,0.35,0.61,55.35
2221,大甲,2013/11/01,3.9,2.89,0,0,0,64.21
2227,裕日車,2013/11/01,1.29,1.01,0.51,0.49,0.61,93.97
2228,劍麟,2013/11/01,1.69,2.71,1.53,3.23,0,81.75
2230,泰茂,2013/11/01,3.59,0.93,2.88,0,0,68.67
2231,為升,2013/11/01,5.96,5.97,1.6,4.51,3.16,65.04
2233,宇隆,2013/11/01,11.11,11.29,11.52,10.32,10.86,16.49
2235,謚源,2013/11/01,0,3.09,0,0,0,89.85
2301,光寶科,2013/11/01,1.6,2.42,2.05,1.66,1.63,79.86
2302,麗正,2013/11/01,5.13,4.82,1.13,0,0.5,61.03
2303,聯電,2013/11/01,3.4,2.92,1.37,0.87,0.76,65.21
2305,全友,2013/11/01,2.52,2.18,1.94,0.71,0,63.41
2308,台達電,2013/11/01,1.67,2.6,2.17,1.39,1.63,85.51
2312,金寶,2013/11/01,4.08,3.76,2.75,1.7,0.75,60.38
2313,華通,2013/11/01,3.51,3.29,2.22,1.2,1.19,63.52
2314,台揚,2013/11/01,5,4.36,2.22,0.8,0.81,33.42
2316,楠梓電,2013/11/01,4.04,3.8,4.31,1.98,0.56,38.48
2317,鴻海,2013/11/01,2.42,1.9,1.18,0.81,0.71,67.79
2321,東訊,2013/11/01,5.82,4.83,2.59,1.45,2.13,42.17
2323,中環,2013/11/01,5.61,5.45,2.67,1.74,1.2,42.79
2324,仁寶,2013/11/01,1.95,1.91,1.27,1.22,0.86,76.6
2327,國巨,2013/11/01,2.74,2.5,1.82,1.13,0.82,73.94
2328,廣宇,2013/11/01,4.32,3.09,1.57,2.13,1.02,48.21
2329,華泰,2013/11/01,5.26,5.09,2.39,1.46,0.88,53.4
2330,台積電,2013/11/01,0.83,1.06,0.79,0.57,0.6,91.39
2331,精英,2013/11/01,3.43,3.31,1.58,1.01,1.12,67.92
2332,友訊,2013/11/01,5.11,5.77,2.94,1.41,2.77,41.32
2337,旺宏,2013/11/01,8.75,6.8,3.19,1.94,1.5,22.49
2338,光罩,2013/11/01,6.8,5.73,3.29,1.8,1.77,36.82
2340,台亞,2013/11/01,6.05,4.97,2.29,1.48,1.87,29.58
2342,茂矽,2013/11/01,6.6,4.56,2.34,1.26,0.22,20.36
2344,華邦電,2013/11/01,4.94,4.29,2.35,1.17,1.31,53.64
2345,智邦,2013/11/01,5.49,5.75,3.38,2.82,2.39,39.33
2347,聯強,2013/11/01,1.9,2.51,1.66,1.63,1.6,79.16
2348,海悅,2013/11/01,0.31,1.01,0.54,0,0,95.65
2349,錸德,2013/11/01,9.86,8.4,4.35,2.91,1.64,20.71
2351,順德,2013/11/01,4.29,5.9,4.06,3.91,4.66,57.55
2352,佳世達,2013/11/01,7.35,5.92,3.01,1.99,1.36,40.49
2353,宏碁,2013/11/01,4.52,3.51,2.04,1.55,1.26,37.63
2354,鴻準,2013/11/01,2.34,1.75,1.36,1.19,1.1,60.32
2355,敬鵬,2013/11/01,4.71,5.46,4.92,4.02,4,56.87
2356,英業達,2013/11/01,1.49,1.79,1.37,1.1,0.77,81.77
2357,華碩,2013/11/01,3.82,4.45,3.36,2.61,2.64,61.18
2358,廷鑫,2013/11/01,6.87,7.94,3.38,3.21,0.96,48.73
2359,所羅門,2013/11/01,5.11,5.6,2.96,2.58,1.92,55.42
2360,致茂,2013/11/01,2.65,3.63,2.78,3.2,2.89,76.67
2362,藍天,2013/11/01,2.04,4.14,2.37,2.26,1.65,74.96
2363,矽統,2013/11/01,5.55,4.77,3,2.42,1.87,34.75
2364,倫飛,2013/11/01,8.36,6.06,3.36,1.39,2.84,18.09
2365,昆盈,2013/11/01,6.87,7.65,4.45,3.6,1.54,34.46
2367,燿華,2013/11/01,4.92,4.97,3.27,1.69,1.54,41.25
2368,金像電,2013/11/01,4.8,4.16,2.63,2.26,0.92,47.2
2369,菱生,2013/11/01,4.95,3.8,3.07,1.46,0.95,42.74
2371,大同,2013/11/01,4.76,3.74,2.57,1.61,1.88,55.48
2373,震旦行,2013/11/01,1.11,2.17,1.84,0.79,0.98,85.44
2374,佳能,2013/11/01,5.42,4.42,2.72,2.01,1.35,36.96
2375,凱美,2013/11/01,5.66,5.75,2.7,3.73,0,35.33
2376,技嘉,2013/11/01,3.67,3.97,1.97,2.64,1.85,60.77
2377,微星,2013/11/01,3.99,3.56,2.9,2.13,1.61,53.51
2379,瑞昱,2013/11/01,4.4,5.59,4.31,4.26,2.65,51.45
2380,虹光,2013/11/01,5.19,4.49,3.06,2.61,0.81,52.87
2382,廣達,2013/11/01,0.66,1.14,1.06,1.01,0.76,90.44
2383,台光電,2013/11/01,6.86,6.11,4.11,2.41,2.3,36.4
2385,群光,2013/11/01,2.94,4,4.46,2.43,2.61,73.92
2387,精元,2013/11/01,1.62,1.81,0.4,1.38,0.96,83.5
2388,威盛,2013/11/01,2.68,3.05,1.13,1.7,0.72,67.53
2390,云辰,2013/11/01,2.95,3.54,3.74,1.99,2.13,59.21
2392,正崴,2013/11/01,3.87,3.64,2.77,1.92,2.22,46.66
2393,億光,2013/11/01,4.02,4.33,2.61,4.5,2.14,52.72
2395,研華,2013/11/01,2.6,3.46,3.24,2.6,2.02,81.19
2397,友通,2013/11/01,5.31,3.94,2.97,1.76,1.58,61.22
2399,映泰,2013/11/01,6.78,6.61,3.97,5.76,1.98,35.42
2401,凌陽,2013/11/01,5.82,4.97,3.78,2.34,2.02,40.28
2402,毅嘉,2013/11/01,5.42,5.68,2.9,4.01,2.19,40.77
2404,漢唐,2013/11/01,7.26,6.77,3.48,1.45,1.09,38.22
2405,輔信,2013/11/01,4.85,5.13,4.89,2.35,2.55,58.09
2406,國碩,2013/11/01,7.03,7.55,4.15,1.96,4.02,31.5
2408,南亞科,2013/11/01,4.5,3.87,2.45,1.61,1.13,66.03
2409,友達,2013/11/01,4.36,3.4,1.99,1.04,1.04,58.13
2412,中華電,2013/11/01,1.25,1.07,0.69,0.49,0.39,79.32
2413,環科,2013/11/01,6.82,4.54,5.5,2.57,0.63,44.74
2414,精技,2013/11/01,6.13,6.84,4.88,3.99,2.09,39.46
2415,錩新,2013/11/01,4.64,5.39,2.94,2.32,2.88,54.85
2417,圓剛,2013/11/01,5.91,6.09,3.47,2.36,0.85,23.57
2419,仲琦,2013/11/01,5.89,9.26,4.67,2.45,2.49,26.97
2420,新巨,2013/11/01,4.1,7.49,3.11,4.94,1.85,45.07
2421,建準,2013/11/01,3.76,4.11,1.9,1.58,1.13,65.41
2423,固緯,2013/11/01,4.62,4.99,2.37,0.49,1.48,62.07
2424,隴華,2013/11/01,8.53,4.09,6.83,2.32,3.31,57.87
2425,承啟,2013/11/01,4.05,2.75,3.81,0,1.9,75.89
2426,鼎元,2013/11/01,6.68,5.75,2.87,1.87,1.77,22.23
2427,三商電,2013/11/01,3.76,2.37,2.09,1.12,0.94,58.46
2428,興勤,2013/11/01,6.07,6.38,4.65,3.98,2.88,48.62
2429,銘旺科,2013/11/01,3.86,2.34,0,1.99,2.27,80.87
2430,燦坤,2013/11/01,3.08,3.27,1.13,2.44,1.65,66.77
2431,聯昌,2013/11/01,5.87,6.45,3.88,2.62,1.57,41.84
2433,互盛電,2013/11/01,2.38,3.56,0.71,0,0,79.05
2434,統懋,2013/11/01,5.1,2.71,2.22,0.95,0.54,53.17
2436,偉詮電,2013/11/01,5.73,3.93,2.17,3.96,2.88,37.39
2438,翔耀,2013/11/01,8.05,7.7,5.66,4.35,0,28.41
2439,美律,2013/11/01,5.46,9.8,7.82,5.3,4.51,51.37
