代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
2401,凌陽,2023/01/13,4.11,3.42,2.65,1.09,1.11,35.49
2402,毅嘉,2023/01/13,5.28,5.62,3.79,1.59,1.7,36.92
2404,漢唐,2023/01/13,4.79,6.77,2.86,3.73,2.32,33.52
2405,輔信,2023/01/13,7.92,6.61,2.86,1.4,1.79,15.2
2406,國碩,2023/01/13,5.73,4.95,3.56,1.34,0.77,22.18
2408,南亞科,2023/01/13,1.16,1.35,1.08,0.88,0.78,83.66
2409,友達,2023/01/13,4.79,3.86,2.09,1.53,1.13,54.57
2412,中華電,2023/01/13,1.54,1.19,0.74,0.55,0.7,78.09
2413,環科,2023/01/13,4.54,5.42,2.96,1.65,0.71,51.09
2414,精技,2023/01/13,5.03,5.72,4.48,2.92,1.22,48.27
2415,錩新,2023/01/13,2.34,2.18,1.51,1.57,0,50.84
2417,圓剛,2023/01/13,3.35,4.45,1.76,0,0.59,37.26
2419,仲琦,2023/01/13,1.99,1.78,2.42,0.64,1.35,64.8
2420,新巨,2023/01/13,4.52,4.29,1.61,3.17,2.23,40.03
2421,建準,2023/01/13,3.29,4.36,3.48,2.49,0.74,50.37
2423,固緯,2023/01/13,4.79,4.92,4.36,1.8,1.8,63.33
2424,隴華,2023/01/13,2.46,3.63,1.28,0,0,83.93
2425,承啟,2023/01/13,2.81,4.33,4.95,1.37,1.78,65.12
2426,鼎元,2023/01/13,4.75,3.69,2.44,1.25,2.52,35.74
2427,三商電,2023/01/13,3.99,4.59,2.75,2.31,0.51,63.74
2428,興勤,2023/01/13,4.12,6.16,5.35,2.62,0.77,56.4
2429,銘旺科,2023/01/13,3.57,3.89,2.24,1.43,2.28,66.17
2430,燦坤,2023/01/13,5.54,7.12,2.9,0.51,1.4,58.7
2431,聯昌,2023/01/13,5.32,3.82,1.69,2.6,0.89,37.84
2433,互盛電,2023/01/13,1.73,1.36,0,0,0,79.38
2434,統懋,2023/01/13,2.93,1.59,2.48,0,2.42,74.39
2436,偉詮電,2023/01/13,3.81,4.44,2.79,1.14,1.6,15.47
2438,翔耀,2023/01/13,6.01,6.72,3.34,2.36,4.41,57.65
2439,美律,2023/01/13,4.67,3.92,2.77,1.86,2.08,25.73
2440,太空梭,2023/01/13,2.8,1.3,1.5,0.93,0,64.54
2441,超豐,2023/01/13,3.06,2.36,2.38,1.5,1.24,66.43
2442,新美齊,2023/01/13,7.2,7.24,4.62,1.65,0.66,50.73
2443,昶虹,2023/01/13,4.18,8.03,5.24,0.48,3.74,45.76
2444,兆勁,2023/01/13,9.52,7.35,2.79,4.42,0.78,21.61
2449,京元電子,2023/01/13,2.73,2.21,1.72,1.09,1.89,65.69
2450,神腦,2023/01/13,1.55,1.17,0.61,0.52,1.35,77.35
2451,創見,2023/01/13,2.72,2.21,1.49,1.71,0.85,67.64
2453,凌群,2023/01/13,3.35,3.11,2.38,0,0.96,63.44
2454,聯發科,2023/01/13,3.82,5.13,3.77,3.53,3.06,67.99
2455,全新,2023/01/13,4.12,5.19,5.15,2.65,1.44,47.91
2457,飛宏,2023/01/13,5.18,3.41,1.54,1.45,1.16,37.9
2458,義隆,2023/01/13,3.51,4.08,3.83,2.59,2.95,44.92
2459,敦吉,2023/01/13,5.55,9.41,5.8,2.59,1.57,43.3
2460,建通,2023/01/13,4.42,3.3,0.54,1.62,1.02,56.59
2461,光群雷,2023/01/13,8.43,8.8,4.65,3.39,3.34,30.14
2462,良得電,2023/01/13,3.73,4.81,4.34,4.55,3.31,57.19
2464,盟立,2023/01/13,6.74,4.61,5.13,1.01,0.84,27.69
2465,麗臺,2023/01/13,7.26,4.14,0,0,0,0
2466,冠西電,2023/01/13,0.85,1.09,0.94,2.67,1.15,91.91
2467,志聖,2023/01/13,4.86,4.67,3.66,1.29,3.82,48.23
2468,華經,2023/01/13,2.07,3.37,0.57,1,0,67.5
2471,資通,2023/01/13,6.72,5.86,10.52,1.56,1.82,14.66
2472,立隆電,2023/01/13,3.38,4.32,2.73,1.62,1.02,46.74
2474,可成,2023/01/13,3.48,4.51,3.69,3.27,2.62,61.6
2476,鉅祥,2023/01/13,5.33,4.54,2.98,0.38,1.97,44.03
2477,美隆電,2023/01/13,3.87,3.78,3.39,2.08,1.63,65.38
2478,大毅,2023/01/13,2.66,4.69,3.87,3.05,1.23,44.16
2480,敦陽科,2023/01/13,6.57,8.02,6.42,4.53,0.94,17.25
2481,強茂,2023/01/13,2.83,3.52,2.28,2.61,1.43,34.73
2482,連宇,2023/01/13,5.16,7.09,5.06,4.51,1.26,40.17
2483,百容,2023/01/13,4.66,8.17,2.97,0.62,3.32,50.75
2484,希華,2023/01/13,5.81,3.36,2.92,2.66,2.17,14.87
2485,兆赫,2023/01/13,7.01,6.1,3.62,2.84,1.09,24.11
2486,一詮,2023/01/13,5.42,4.63,3.47,0.89,1.2,24.96
2488,漢平,2023/01/13,4.08,6.03,1.86,3.37,2.1,37.28
2489,瑞軒,2023/01/13,7.25,5.13,2.56,1.8,0.94,26.74
2491,吉祥全,2023/01/13,1.87,1.3,0.57,0.77,3.15,61.81
2492,華新科,2023/01/13,2.21,3.03,1.15,1.58,0.94,51.37
2493,揚博,2023/01/13,5.69,4.2,1.38,1.76,0,40.29
2495,普安,2023/01/13,4.19,4.35,2.37,1.99,0.3,59.81
2496,卓越,2023/01/13,9.62,10.93,8.02,11.24,0,25.15
2497,怡利電,2023/01/13,2.96,4.81,1.52,1.72,5.01,48.53
2498,宏達電,2023/01/13,4.61,3.3,2.13,1.69,0.85,36.74
2501,國建,2023/01/13,2.58,2.4,0.85,0.6,0.88,77.39
2504,國產,2023/01/13,3.99,4.01,3.27,1.5,1.87,66.63
2505,國揚,2023/01/13,3.44,3.35,1.54,2.34,1.73,68.3
2506,太設,2023/01/13,2.71,3,2.26,2.4,1.12,72.36
2509,全坤建,2023/01/13,2.86,2.74,1.65,0.89,0,66.79
2511,太子,2023/01/13,2.56,2.91,1.98,1.61,1.32,77.98
2514,龍邦,2023/01/13,1.22,1.22,0.6,1.39,1.16,88.23
2515,中工,2023/01/13,5.96,5.78,2.84,2.17,1.93,42.06
2516,新建,2023/01/13,7.12,7.32,3.78,3.1,5.2,45.44
2520,冠德,2023/01/13,3.92,4.43,2.15,1.8,1.59,61.28
2524,京城,2023/01/13,1.24,1.35,0.69,0.6,0.21,91.19
2527,宏璟,2023/01/13,3.19,2.63,2.64,2.67,0.69,73.29
2528,皇普,2023/01/13,1.59,3.76,1.26,1.54,0.98,86.08
2530,華建,2023/01/13,2.33,2.72,2.3,1.04,1.22,82.69
2534,宏盛,2023/01/13,4.52,4.23,2.32,2.57,1.75,65.45
2535,達欣工,2023/01/13,4.94,4.8,2.47,1.67,1.86,44.06
2536,宏普,2023/01/13,3.5,4.89,2.15,1.01,1.33,75.37
2537,聯上發,2023/01/13,7.38,7.36,3.33,3.77,2.52,43.2
2538,基泰,2023/01/13,4.91,6.57,3.85,2.65,2.86,57.96
2539,櫻花建,2023/01/13,2.11,2.44,1.32,1.01,0.12,86.58
2540,愛山林,2023/01/13,0.72,1.26,0.18,0,1.01,94.42
2542,興富發,2023/01/13,4.58,2.89,1.5,1.08,0.85,55.5
2543,皇昌,2023/01/13,2.6,1.75,2.29,1.65,0.74,81.98
2545,皇翔,2023/01/13,2.21,1.85,2.73,0.78,0.56,73.63
2546,根基,2023/01/13,4.08,5.12,2.44,1.17,1.62,56.18
2547,日勝生,2023/01/13,4.24,4.13,2.33,2.02,1.65,61.17
2548,華固,2023/01/13,5.06,6.49,4.58,3.19,3.23,47.48
2596,綠意,2023/01/13,6.74,3.26,4.02,3.44,3.61,56.37
2597,潤弘,2023/01/13,3.12,3.01,1.12,0.34,0.48,78.69
2601,益航,2023/01/13,5.47,3.77,2,0.99,1.77,25.65
2603,長榮,2023/01/13,3.36,3.14,2.04,2.06,1.34,55.86
2605,新興,2023/01/13,3.85,2.41,1.93,0.94,1.27,37.53
2606,裕民,2023/01/13,2.15,2.11,1.86,0.91,0.21,63.01
2607,榮運,2023/01/13,2.35,2.14,1.1,0.87,0.51,68.56
2608,嘉里大榮,2023/01/13,1.13,1.66,1.41,2.09,1.33,73.73
2609,陽明,2023/01/13,2.43,2.44,1.38,0.85,1.17,53.95
2610,華航,2023/01/13,3.34,2.29,1.17,0.8,0.84,56.14
2611,志信,2023/01/13,3.41,2.9,1.07,1.01,0.47,43.66
2612,中航,2023/01/13,2.73,2.41,1.24,1.05,0,65.64
2613,中櫃,2023/01/13,1.69,3.44,3.25,1.34,0.67,64.89
2614,東森,2023/01/13,4.73,3.64,3.01,0.72,0.76,31.29
2615,萬海,2023/01/13,1.11,1.2,1.08,0.79,0.57,82.74
2616,山隆,2023/01/13,5.45,4.75,1.65,1.51,1.93,49.46
2617,台航,2023/01/13,3.66,2.74,2.47,0.83,1.26,50.87
2618,長榮航,2023/01/13,1.99,1.85,0.94,0.57,0.63,71.95
2630,亞航,2023/01/13,1.82,0.79,1.19,0.81,0,76.91
2633,台灣高鐵,2023/01/13,1.45,1.42,0.73,0.53,0.59,84.04
2634,漢翔,2023/01/13,6.42,3.28,1.93,1.88,0.97,58.88
2636,台驊投控,2023/01/13,4.26,5.31,0.77,3.36,1.25,36.76
2637,慧洋-KY,2023/01/13,2.84,2.56,1.56,1.66,1.31,68.24
2640,大車隊,2023/01/13,6.07,7.1,7.57,3.62,1.67,58.59
2641,正德,2023/01/13,4.92,3.95,2.9,1.46,1.15,28.58
2642,宅配通,2023/01/13,0.45,1.13,0,0,0,60.38
2643,捷迅,2023/01/13,1.72,0.74,3.38,0,6.34,54.91
2645,長榮航太,2023/01/13,0.8,0.22,0.58,1.82,1.61,89.97
2701,萬企,2023/01/13,1.85,1.22,1.1,0.45,0.4,85.9
2702,華園,2023/01/13,2.2,2.52,0.9,1.88,0.53,71.56
2704,國賓,2023/01/13,1.49,2.74,1.18,1.25,1.96,84.2
2705,六福,2023/01/13,3.08,5.08,2.39,1.87,0.46,61.19
2706,第一店,2023/01/13,2.62,1.95,1.61,0.86,0.71,83.01
2707,晶華,2023/01/13,3.23,3.58,3.32,3.76,3.28,59.74
2712,遠雄來,2023/01/13,0.82,2.25,1.46,1.33,0.78,91.03
2718,晶悅,2023/01/13,1.7,2.98,0.48,0.85,0,89.92
2719,燦星旅,2023/01/13,1.08,0.43,0.65,0,0,94.42
2722,夏都,2023/01/13,1.58,2.11,0.75,2.72,1.44,85.44
2723,美食-KY,2023/01/13,3.41,5.09,2.08,2.19,3.61,68.75
2724,富驛-KY,2023/01/13,2.33,5.18,2.69,1.33,0,81.18
2726,雅茗-KY,2023/01/13,4,4.43,3.93,8.12,7.3,46.75
2727,王品,2023/01/13,3.83,8.12,10.24,2.64,3.23,29.78
2729,瓦城,2023/01/13,1.72,2.87,3.3,2.1,0,63.5
2731,雄獅,2023/01/13,3.25,5.45,2.41,1.78,4.37,48.8
2732,六角,2023/01/13,5.34,2.98,9.74,6.36,9.81,40.89
2734,易飛網,2023/01/13,5.21,4.54,3.39,3.37,4.42,34.43
2736,富野,2023/01/13,5.86,6.11,1.82,5.71,7.45,32.74
2739,寒舍,2023/01/13,1.55,3.55,3.28,2.29,1.07,74.48
2740,天蔥,2023/01/13,4.66,6.84,1.8,2.8,0,72.7
2743,山富,2023/01/13,3.01,1.41,1.14,6.3,0,52.71
2745,五福,2023/01/13,2.18,3.43,0,0,3.3,57.97
2748,雲品,2023/01/13,4.04,4.86,2.75,1.52,0,67.57
2752,豆府,2023/01/13,7.9,8.89,8.5,8.32,3.64,41.96
2753,八方雲集,2023/01/13,8.28,9.45,3.68,4.05,2.91,57.72
2754,亞洲藏壽司,2023/01/13,2.01,4.48,5.18,1.4,0,72.36
2755,揚秦,2023/01/13,6.21,7.47,1.87,6.01,7.88,51.56
2756,聯發國際,2023/01/13,4.73,4.47,14.16,3.63,4.06,53.51
2801,彰銀,2023/01/13,2.91,2.29,1.12,0.73,0.64,80.11
2809,京城銀,2023/01/13,2.51,2.85,2.4,1.67,2.03,72.46
2812,台中銀,2023/01/13,5.69,4.34,1.87,1.13,0.67,59.84
2816,旺旺保,2023/01/13,2.59,2.78,2.19,2.06,0,76.88
2820,華票,2023/01/13,4.08,3.67,1.74,1.13,0.8,60.74
2832,台產,2023/01/13,5.09,4.43,2.64,1.13,1.02,63.43
2834,臺企銀,2023/01/13,6.78,5.3,2.61,1.46,1.19,54.57
2836,高雄銀,2023/01/13,2.45,2.25,1.16,0.79,0.53,81.37
2838,聯邦銀,2023/01/13,1.24,1.23,0.64,0.49,0.44,90.01
2845,遠東銀,2023/01/13,4.31,3.95,2,1.59,1.28,70.8
2849,安泰銀,2023/01/13,0.22,0.23,0.15,0.21,0.13,97.83
2850,新產,2023/01/13,4.73,4.07,3.84,3.45,2.87,57.98
2851,中再保,2023/01/13,3.35,2.47,1.48,1,0.81,70.65
2852,第一保,2023/01/13,6.74,8.38,3.21,3.88,4.9,51.09
2855,統一證,2023/01/13,4.04,4.11,2.01,1.35,1.5,67.99
2867,三商壽,2023/01/13,4.28,4.13,2.38,1.69,1.28,71.78
2880,華南金,2023/01/13,4.05,3.2,1.51,0.91,0.74,73.41
2881,富邦金,2023/01/13,1.96,1.79,1.03,0.71,0.63,79.79
2882,國泰金,2023/01/13,2.36,2.07,1.11,0.87,0.72,76.23
2883,開發金,2023/01/13,6.07,4.64,2.31,1.24,1,50.29
2884,玉山金,2023/01/13,4.86,4.09,2.31,1.48,1.26,61.32
2885,元大金,2023/01/13,2.45,2.1,1.26,0.8,0.57,76.64
2886,兆豐金,2023/01/13,1.96,1.45,0.55,0.44,0.36,79.05
2887,台新金,2023/01/13,5.6,4.8,2.23,1.5,1.04,58.21
2888,新光金,2023/01/13,6.13,5.6,3.12,2.07,1.6,57.62
2889,國票金,2023/01/13,5.07,3.24,1.74,1.27,0.86,52.13
2890,永豐金,2023/01/13,2.61,2.37,1.31,1.02,0.83,77.68
2891,中信金,2023/01/13,2.65,2.18,1.26,0.89,0.6,76.82
2892,第一金,2023/01/13,4.66,3.59,1.78,1.12,0.87,66.71
2897,王道銀行,2023/01/13,2.08,2.13,1.56,0.67,0.6,82.96
2901,欣欣,2023/01/13,2.9,2.23,7.18,2.84,1.28,70.26
2903,遠百,2023/01/13,1.77,1.59,0.95,0.58,0.57,82.4
2904,匯僑,2023/01/13,2.85,3.31,0.58,1.85,1.03,51.35
2905,三商,2023/01/13,2.02,1.97,1.14,1.31,0.4,80.86
2906,高林,2023/01/13,4.16,6.16,2.42,0.94,1.28,51.53
2908,特力,2023/01/13,1.09,1.54,1.09,0.4,0.52,87.68
2910,統領,2023/01/13,0.31,0.81,0.73,0.98,2.67,93.56
2911,麗嬰房,2023/01/13,4.2,3.82,3.2,2.67,2.13,39.61
2912,統一超,2023/01/13,1.72,2.71,2.16,2.3,1.97,82.97
2913,農林,2023/01/13,2.47,3.16,2.34,0.95,1.13,71.16
2915,潤泰全,2023/01/13,3.69,3.7,1.8,1.23,0.58,66.64
2916,滿心,2023/01/13,2.96,4.67,5.37,1.14,4.89,58.7
2923,鼎固-KY,2023/01/13,0.07,0.15,0.06,0,0.1,99.21
2924,宏太-KY,2023/01/13,2.34,7.72,0,0,5.49,78.61
2926,誠品生活,2023/01/13,5.17,5.61,4.11,0,2.1,65.65
2929,淘帝-KY,2023/01/13,7.8,6.91,2.65,2.97,0,19.19
2937,集雅社,2023/01/13,4.64,6.16,1.35,1.64,2.57,75.82
2939,凱羿-KY,2023/01/13,6.1,5.8,5.88,3.02,6.23,51.13
2945,三商家購,2023/01/13,1.1,1.6,0.74,0,0,82.79
2947,振宇五金,2023/01/13,6.78,9,2.98,3.26,0,56.57
3002,歐格,2023/01/13,3.92,4.07,1.81,2.13,1.67,64.25
3003,健和興,2023/01/13,3.78,3.83,1.94,0.86,1.07,53.2
3004,豐達科,2023/01/13,5.82,7.07,2.54,1.34,1.83,52.59
3005,神基,2023/01/13,2.92,2.98,2.13,1.52,1.37,70.17
3006,晶豪科,2023/01/13,3.69,4.26,3.13,3.43,2.79,23.33
3008,大立光,2023/01/13,6.19,8.26,6.87,3.48,2.54,44.96
3010,華立,2023/01/13,5.34,4.45,2.42,3.85,2.76,54.67
3011,今皓,2023/01/13,9.22,11.93,5.77,5.06,3.19,23.9
3013,晟銘電,2023/01/13,4.36,3.4,2.59,1.06,2.31,61.46
3014,聯陽,2023/01/13,4.78,5.27,2.04,4.7,0,17.86
3015,全漢,2023/01/13,3.28,5.12,2.95,3.22,3.42,55.65
3016,嘉晶,2023/01/13,1.65,2.84,1.69,0.92,0.62,68.12
3017,奇鋐,2023/01/13,3.46,5.28,3.91,4.35,1.8,66.31
3018,隆銘綠能,2023/01/13,5.18,5.56,5.06,0.77,2.39,32.47
3019,亞光,2023/01/13,3.31,4.69,3.43,2.23,0.61,35.32
3021,鴻名,2023/01/13,4.15,4.13,1.78,0.79,3.99,65.38
3022,威強電,2023/01/13,3.43,2.83,2.37,2.48,1.99,66.5
3023,信邦,2023/01/13,5.78,9.34,6.62,4.12,4.92,55.54
3024,憶聲,2023/01/13,6.58,8.6,4.05,4.09,2.29,37.59
3025,星通,2023/01/13,9.45,7,1.36,1.06,1.23,18.69
3026,禾伸堂,2023/01/13,3.26,3.97,4.65,2.25,1.14,35
3027,盛達,2023/01/13,5.95,8.11,4,3.55,3.76,31.07
3028,增你強,2023/01/13,4.47,3.31,2.13,0.67,2.38,31.48
3029,零壹,2023/01/13,7.26,4.17,5.23,1.96,1.2,27.54
3030,德律,2023/01/13,5.78,5.23,3.02,3.15,2.98,48.65
3031,佰鴻,2023/01/13,3.27,2.41,2,0,0,56.84
3032,偉訓,2023/01/13,5.66,5.21,5.54,3.8,0.85,43.93
3033,威健,2023/01/13,7.76,5.9,3.35,1.26,3.57,21.82
3034,聯詠,2023/01/13,4.57,6.13,4.79,3.12,3.85,51.93
3035,智原,2023/01/13,4.05,4.4,3.89,3.76,2.62,46.04
3036,文曄,2023/01/13,1.51,1.44,1.42,0.55,0.5,82.72
3037,欣興,2023/01/13,3.09,3.92,2.61,2.4,2.31,59.83
3038,全台,2023/01/13,6.04,5.67,4.22,3.1,5.39,27.37
3040,遠見,2023/01/13,2.96,2.07,5.02,0,0,45.06
3041,揚智,2023/01/13,6.69,4.1,3.26,2.92,2.77,13.75
3042,晶技,2023/01/13,3.59,5.63,2.7,3.01,2.6,34.55
3043,科風,2023/01/13,6.41,9.47,2.35,1.93,0,7.61
3044,健鼎,2023/01/13,2.53,3.31,2.99,2.81,1.69,76.83
3045,台灣大,2023/01/13,0.88,1.26,0.7,0.56,0.76,88.54
3046,建碁,2023/01/13,3.83,4.12,2.16,0.87,0,53.92
3047,訊舟,2023/01/13,6.06,5.09,3.56,2.02,2.11,20.9
3048,益登,2023/01/13,5.17,4.55,2.99,0.76,2.02,42.77
3049,和鑫,2023/01/13,4.33,4.38,1.78,0.95,1.18,46.7
3050,鈺德,2023/01/13,3.16,4.57,3.36,2.89,3.86,53.29
3051,力特,2023/01/13,5.51,7.62,3.82,1.52,2.63,32.31
3052,夆典,2023/01/13,5.16,3.86,2.92,1.78,1.91,58.39
3054,立萬利,2023/01/13,2.27,2.1,0,1.6,2.35,80.88
3055,蔚華科,2023/01/13,4.99,2.92,1.57,2.39,1.41,63.12
3056,總太,2023/01/13,6.77,6.87,3.84,2.49,2.62,39.97
3057,喬鼎,2023/01/13,6.11,7.13,3.86,2.83,0.87,20.45
3058,立德,2023/01/13,5.88,4.54,3.35,2.16,0.53,20.25
3059,華晶科,2023/01/13,5.76,4.26,2.76,2.17,2.56,20.29
3060,銘異,2023/01/13,8.27,8.94,2,1.38,0,11.9
3062,建漢,2023/01/13,5.08,4.68,1.96,1.95,1.1,23.44
3064,泰偉,2023/01/13,4.4,4.26,4.39,1.39,2.16,62.7
3066,李洲,2023/01/13,3.16,4.05,2.4,2.44,2.11,69.2
3067,全域,2023/01/13,2.41,12.8,2.73,0,0,69.46
3071,協禧,2023/01/13,3.92,3.51,2.66,0.66,0.83,54.62
3073,天方能源,2023/01/13,2.27,6.23,1.62,4.33,0,73.17
3078,僑威,2023/01/13,3.83,3.74,2.64,2.15,0.84,35.81
3081,聯亞,2023/01/13,4.68,7.06,5.77,5.52,3.16,36.83
3083,網龍,2023/01/13,3.43,1.92,0.65,0,1.91,53.13
3085,新零售,2023/01/13,2.17,2.77,1.98,2.15,1.65,73.74
3086,華義,2023/01/13,1.41,0.93,4.11,0,3.69,69.71
3088,艾訊,2023/01/13,6.58,8.66,3.12,2.28,2,35.77
3089,億杰,2023/01/13,4.82,7.16,2.06,2.28,5.51,56
3090,日電貿,2023/01/13,4.51,3.23,2.04,1.6,1.71,36.36
3092,鴻碩,2023/01/13,6.69,4.66,3.6,1.52,0,34.33
3093,港建*,2023/01/13,2.67,2.2,2.59,2.33,0.68,77.48
3094,聯傑,2023/01/13,6.37,7.89,2.97,1.74,2.22,9.12
3095,及成,2023/01/13,4.01,2.29,25.06,0,0,14.08
3105,穩懋,2023/01/13,2.91,4.69,3.57,2.45,3.4,58.94
3114,好德,2023/01/13,5.86,5.38,2.85,2.15,5.83,41.8
3115,富榮綱,2023/01/13,5.29,5.29,4.22,1.7,0,67.24
3118,進階,2023/01/13,6.87,8.7,6.97,6.38,5.55,22.45
3122,笙泉,2023/01/13,5.4,3.81,5.29,1.68,0,16.1
3128,昇銳,2023/01/13,5.34,8.66,1.22,1.61,4.16,27.07
3130,一零四,2023/01/13,1.35,5.11,6.04,2.17,0,69.62
3131,弘塑,2023/01/13,6.83,7.31,0,2.37,0,38.94
3138,耀登,2023/01/13,3.95,7.65,1.02,0,3.69,17.4
3141,晶宏,2023/01/13,5.08,6.4,5.26,2.92,5.95,1.92
3147,大綜,2023/01/13,6.48,9.82,7.54,6.32,4.56,40.13
3149,正達,2023/01/13,5.92,5.17,2.32,2.68,1.09,31.46
3152,璟德,2023/01/13,5.17,9.49,2.53,2.87,1.44,54.04
3162,精確,2023/01/13,5.28,5.55,3.83,2.71,2.54,56.54
3163,波若威,2023/01/13,6.19,8.54,3.24,4.12,0,13.89
3164,景岳,2023/01/13,3.19,8.79,2.8,5.65,6.08,43.14
3167,大量,2023/01/13,7.72,5.2,4.1,4.62,2.32,48.5
3169,亞信,2023/01/13,6.03,7.97,1.56,1.14,1.52,26.09
3171,新洲,2023/01/13,2.84,3.35,1.55,0,1.22,74.67
3176,基亞,2023/01/13,6.74,5.12,2.9,0.51,0,26.43
3178,公準,2023/01/13,3.73,2.89,2.07,0,0,61.31
3188,鑫龍騰,2023/01/13,5.47,4.5,3.99,0.72,3.52,68.95
3189,景碩,2023/01/13,2.45,2.32,1.61,1.49,0.99,59.86
3191,和進,2023/01/13,7.04,6.73,1.91,3.34,4.3,46.32
3202,樺晟,2023/01/13,9.77,5.52,5.87,1.68,1.52,20.66
3205,佰研,2023/01/13,3.8,6.32,1.57,4.3,8.26,18
3206,志豐,2023/01/13,7.17,7.19,5.03,2.33,2.84,34.27
3207,耀勝,2023/01/13,6.76,13.08,5.17,11.67,1.62,10.99
3209,全科,2023/01/13,7.27,7.76,3.06,4.16,3.72,27.08
3211,順達,2023/01/13,5.32,5.29,2.62,1.45,1.75,23.33
3213,茂訊,2023/01/13,5.69,3.95,3.12,2.47,1.61,16.67
3217,優群,2023/01/13,5.19,4.18,3.95,4.77,3.76,42.9
3218,大學光,2023/01/13,5.93,9.3,8.35,3.48,3.43,53.72
3219,倚強科,2023/01/13,1.74,1.3,0.78,0,2.59,85.75
3221,台嘉碩,2023/01/13,7.69,8.56,6.56,7.9,3.24,11.84
3224,三顧,2023/01/13,7.6,8.5,2.96,2.01,2.41,41.2
3226,至寶電,2023/01/13,2.4,4.53,11.25,2.09,2.97,70.43
3227,原相,2023/01/13,4.48,3.75,3.59,2.04,3.6,22.77
3228,金麗科,2023/01/13,5.26,5.56,3.84,2.13,1.2,21.51
3229,晟鈦,2023/01/13,5.16,4.09,3.27,1.08,3.11,63.02
3230,錦明,2023/01/13,6.03,7.91,3.46,1.81,4.91,45.22
3231,緯創,2023/01/13,3.74,3.34,2.07,1.1,1.45,56.44
3232,昱捷,2023/01/13,7.43,5.88,8.81,5.94,1.87,41.75
3234,光環,2023/01/13,8.1,5.96,4.49,0,2.41,6.29
3236,千如,2023/01/13,5.95,4.78,3.2,2.25,2.98,24.81
3252,海灣,2023/01/13,2.08,3.57,5.6,1.44,3.79,62.67
3257,虹冠電,2023/01/13,5.16,5.84,4.91,3.21,1.05,47.55
3259,鑫創,2023/01/13,8.37,9.79,11.62,1.86,2.49,42.8
3260,威剛,2023/01/13,4.78,4.59,1.54,0.48,2.36,18.26
3264,欣銓,2023/01/13,4.4,5.07,2.75,1.52,1.75,51.97
3265,台星科,2023/01/13,5.12,4.38,2.71,0.48,0.62,60.57
3266,昇陽,2023/01/13,2.06,1.98,1.53,0.56,0.99,87.08
3268,海德威,2023/01/13,7.73,7.35,4.81,3.81,0,25.64
3272,東碩,2023/01/13,3.53,1.14,1.08,3.76,1.54,47.06
3276,宇環,2023/01/13,4.23,2.42,2.71,2.69,0,66.08
3284,太普高,2023/01/13,2.83,5.42,4.42,2.29,4.18,65.54
3285,微端,2023/01/13,5.59,6.91,8.6,3.36,0,49.81
3287,廣寰科,2023/01/13,3.07,5.97,5.61,1.44,4.33,48.76
3288,點晶,2023/01/13,6.21,18.2,6.88,0,11.32,22.17
3289,宜特,2023/01/13,6.85,10.94,11.13,3.43,3.59,11.8
3290,東浦,2023/01/13,7.22,7.6,8.89,4.92,4.48,34.81
3293,鈊象,2023/01/13,7.24,7.69,9.55,4.76,3.23,40.5
3294,英濟,2023/01/13,3.11,4.05,1.4,0.46,3.94,58.98
3296,勝德,2023/01/13,4.19,4.08,3.02,4.14,2.55,63.27
3297,杭特,2023/01/13,4.44,5.62,3.73,5.89,7.21,36.62
3303,岱稜,2023/01/13,6.99,11.44,3.59,6.21,1.02,39.4
3305,昇貿,2023/01/13,3.62,5.26,2.48,0.97,0.68,40.49
3306,鼎天,2023/01/13,4.97,5.93,5.95,1.49,0,43.14
3308,聯德,2023/01/13,2.4,3.59,0,0.89,2.36,72.92
3310,佳穎,2023/01/13,3.64,5.53,5.39,3.79,3.21,65.26
3311,閎暉,2023/01/13,4.79,5.02,4.05,1,0,49.16
3312,弘憶股,2023/01/13,6.22,5.21,2.42,1.26,0.51,47.56
3313,斐成,2023/01/13,3.89,5.59,2.01,0.51,0.7,62.09
3317,尼克森,2023/01/13,2.56,6.05,1.77,0,2.92,19.27
3321,同泰,2023/01/13,8.2,5.45,3.14,1.76,0,42.78
3322,建舜電,2023/01/13,6.42,5.95,5.93,1.25,0,29.19
3323,加百裕,2023/01/13,4.49,7.38,1.71,1.68,2.26,10.5
3324,雙鴻,2023/01/13,5.33,7.99,4.28,4.02,7.45,31.13
3325,旭品,2023/01/13,7.18,9.47,8.23,2.39,4.28,14.02
3332,幸康,2023/01/13,1.35,2.85,0,4.11,5.66,77.83
3338,泰碩,2023/01/13,4.59,4.16,2.66,1.77,0,21.66
3339,泰谷,2023/01/13,5.7,5.03,4.92,6.64,4.96,32.69
3346,麗清,2023/01/13,5.05,6.69,3.46,1.31,3.3,26.33
3349,寶德,2023/01/13,5.69,10.17,9.54,13.93,4.67,36.88
3354,律勝,2023/01/13,1.12,3.48,0.77,1.14,0,70.67
3356,奇偶,2023/01/13,7.05,7.36,1.83,1.49,1.98,20.2
3357,臺慶科,2023/01/13,3.96,7.47,4.17,6.9,5.18,44.36
3360,尚立,2023/01/13,7.62,4.76,6.83,3.87,1.1,16.18
3362,先進光,2023/01/13,2.88,3.22,2.79,2.35,3.17,53.81
